,US S&P 500,EU Stoxx 600,Japan Nikkei 225,MSCI EM USD,US HY,EU HY,BCOM Energy,BCOM Industrial Metals,BCOM Gold,Dollar Index,US 10Y Bond,Germany Bund 10Y
2009-02-20,1180.29,278.56,9769.39,182.899,114.5874,75.5185,103.01700000000001,87.1902,130.914,1008.4110000000001,761.5880000000001,751.8539999999999
2009-02-23,1139.36,275.98,9716.41,185.68099999999998,114.5785,75.6387,101.8926,87.1521,129.97299999999998,1010.304,760.5169999999999,751.253
2009-02-24,1185.06,272.16,9581.61,182.987,113.4244,75.4486,104.9352,89.6849,126.64200000000001,1012.186,758.0219999999999,753.3560000000001
2009-02-25,1172.63,271.4,9835.58,183.96900000000002,111.6255,75.1755,106.8867,91.6066,126.211,1016.416,748.6060000000001,754.336
2009-02-26,1154.3,277.42,9831.24,184.14700000000002,111.2055,75.3092,112.2708,92.9624,123.12799999999999,1016.664,750.3610000000001,744.0010000000001
2009-02-27,1127.13,272.53,9976.89,181.77700000000002,110.5769,75.5778,112.0617,91.3219,123.115,1018.8330000000001,750.0089999999999,745.8610000000001
2009-03-02,1074.59,258.95,9596.88,172.979,109.56200000000001,75.0113,104.7047,89.3219,122.789,1029.655,759.97,750.784
2009-03-03,1067.71,254.29,9530.4,173.38400000000001,108.2033,74.5367,107.9028,91.8864,119.34,1031.698,757.3580000000001,750.69
2009-03-04,1093.35,264.24,9611.13,179.68900000000002,106.7255,74.1595,113.1584,96.5367,118.439,1028.49,751.678,744.497
2009-03-05,1046.91,254.74,9799.02,177.778,105.48899999999999,73.7227,108.3821,94.6964,121.195,1032.693,763.658,751.123
2009-03-06,1048.36,251.48,9455.77,177.852,104.1481,72.8873,110.3589,95.1866,123.141,1023.6260000000001,763.8969999999999,760.2869999999999
2009-03-09,1037.94,249.03,9340.99,176.8,104.0923,71.9686,109.9461,93.4479,119.917,1029.454,761.987,758.2339999999999
2009-03-10,1104.07,261.67,9300.06,183.176,104.1979,71.3398,108.0315,95.7935,117.027,1024.9360000000001,755.796,753.6089999999999
2009-03-11,1107.03,262.27,9723.4,186.753,104.4243,71.3283,103.2323,94.2861,118.96600000000001,1018.0039999999999,760.284,748.3330000000001
2009-03-12,1152.27,264.04,9488.93,188.024,104.8966,71.2667,111.0218,93.7128,120.7,1015.49,763.373,753.2719999999999
2009-03-13,1161.21,265.97,9978.03,192.416,105.6427,71.4732,109.3947,94.9441,121.508,1011.567,764.566,749.883
2009-03-16,1157.14,273.38,10155.82,196.68599999999998,106.4736,72.0336,110.2292,97.9905,120.45200000000001,1004.94,761.102,743.8839999999999
2009-03-17,1194.34,271.59,10478.76,197.518,107.4363,72.456,113.3737,97.5727,119.774,1006.828,756.5830000000001,739.495
2009-03-18,1219.28,269.67,10509.13,198.232,107.2645,72.5877,110.4653,96.6975,116.152,998.5319999999999,789.802,736.832
2009-03-19,1203.46,271.44,10474.58,203.197,107.4359,72.9242,119.2712,101.7405,125.235,960.035,783.508,749.285
2009-03-20,1179.69,272.57,10474.58,201.583,108.3368,72.8196,120.2618,101.2887,124.90899999999999,965.895,783.875,754.23
2009-03-23,1263.34,280.72,10829.93,211.19099999999997,108.6175,72.9633,123.8953,102.2593,124.427,963.327,781.548,750.459
2009-03-24,1237.58,281.47,11189.5,212.00400000000002,109.3168,73.2532,124.9733,100.34,120.67399999999999,969.6080000000001,780.815,742.5039999999999
2009-03-25,1249.49,282.52,11178.55,214.169,109.7829,73.4343,123.0022,100.4596,122.23700000000001,966.8789999999999,772.885,742.3560000000001
2009-03-26,1278.64,283.01,11491.33,218.658,109.9695,73.7597,122.3771,103.009,122.785,969.679,776.6289999999999,742.801
2009-03-27,1252.82,279.95,11478.82,215.593,110.491,73.7993,116.9961,102.0375,120.58200000000001,982.5039999999999,774.081,746.5889999999999
2009-03-30,1209.24,269.39,10958.71,204.785,111.1074,73.7477,110.5225,99.1604,119.59200000000001,990.797,777.4680000000001,751.1439999999999
2009-03-31,1225.12,278.88,10790.33,207.9,111.3764,74.0383,112.6715,101.3781,120.54299999999999,988.995,779.898,752.8710000000001
2009-04-01,1245.56,283.36,11112.83,211.865,111.2184,74.0003,109.8574,101.5073,120.895,988.482,781.482,752.495
2009-04-02,1281.4,297.41,11602.31,223.66299999999998,111.4234,74.1385,117.2003,104.2549,118.445,971.0930000000001,774.4,741.659
2009-04-03,1293.89,294.4,11642.31,225.173,112.0407,74.5345,117.5453,108.8537,116.93299999999999,972.556,763.51,736.7639999999999
2009-04-06,1283.16,292.6,11786.13,227.333,112.7349,74.7913,114.9797,107.124,113.741,977.533,762.556,736.3960000000001
2009-04-07,1253.12,290.21,11752.76,224.733,113.1062,74.8887,111.1714,108.1791,115.109,983.143,765.177,735.7330000000001
2009-04-08,1267.9,291.23,11436.3,222.667,113.3609,75.2482,111.7482,109.0591,115.448,981.466,769.4810000000001,736.836
2009-04-09,1316.16,297.72,11863.48,230.95,114.8629,75.5383,115.23,112.0281,115.109,990.2660000000001,766.235,733.3
2009-04-10,1316.16,297.72,11927.41,232.21099999999998,114.8629,75.5383,115.23,112.0281,115.109,990.2660000000001,766.235,733.3
2009-04-13,1319.58,297.72,11874.61,233.89,115.6291,75.5383,113.024,113.3313,116.738,990.2660000000001,772.221,733.3
2009-04-14,1293.12,302.43,11765.84,235.71400000000003,116.0223,76.4133,112.9456,113.9861,116.243,977.617,775.961,736.893
2009-04-15,1309.36,301.71,11633.16,235.14,116.4913,77.2121,111.8857,117.6214,116.43799999999999,979.938,777.5369999999999,741.6089999999999
2009-04-16,1329.74,306.96,11649.53,236.926,117.0399,77.7731,111.8773,115.8583,114.65299999999999,982.635,773.0419999999999,739.4580000000001
2009-04-17,1336.34,311.95,11852.2,235.132,117.5024,78.3133,113.0446,117.5285,113.102,992.544,765.795,733.173
2009-04-20,1279.19,300.87,11875.05,231.553,118.9566,78.7451,106.1698,112.5838,115.656,1000.199,771.538,741.164
2009-04-21,1306.37,301.37,11591.08,229.28799999999998,118.6712,78.6164,105.7909,111.6058,115.031,997.413,766.716,743.388
2009-04-22,1296.53,304.97,11612.33,230.03,118.3973,78.7419,105.5487,111.291,116.30799999999999,996.0160000000001,763.002,737.069
2009-04-23,1309.41,303.95,11771.61,233.935,118.4026,79.14399999999999,105.0009,108.3635,118.145,989.972,764.194,735.816
2009-04-24,1331.4,311.0,11586.63,236.905,119.016,79.2479,107.0086,110.2073,119.12299999999999,975.725,760.1339999999999,737.95
2009-04-27,1317.99,312.17,11611.05,231.704,119.6237,79.9444,104.4759,107.6232,118.354,982.793,765.835,740.311
2009-04-28,1314.42,307.52,11301.6,228.15200000000002,119.9217,80.6277,104.3795,104.8585,116.45100000000001,984.2689999999999,761.049,741.6439999999999
2009-04-29,1342.94,313.82,11301.6,236.15,120.2714,81.0102,105.8704,108.7259,117.35,971.2389999999999,756.887,742.534
2009-04-30,1341.72,318.69,11746.66,242.49599999999998,121.499,81.5746,105.8879,111.1074,116.13799999999999,979.1160000000001,755.4680000000001,738.45
2009-05-01,1348.98,319.09,11945.06,242.53400000000002,121.6802,81.5746,110.3786,114.6652,115.74799999999999,976.12,754.051,738.45
2009-05-04,1394.66,324.87,11945.06,256.54200000000003,122.3763,81.5269,114.4634,115.6835,117.572,976.12,755.2289999999999,734.684
2009-05-05,1389.5,327.0,11945.06,257.786,123.008,82.2342,112.7067,114.553,117.846,967.819,755.5830000000001,737.1080000000001
2009-05-06,1414.03,331.89,11945.06,260.697,123.3681,82.85700000000001,117.6936,119.2206,118.719,969.9169999999999,756.7639999999999,735.192
2009-05-07,1395.41,329.37,12488.37,261.835,123.8987,83.6898,119.8417,119.11,119.305,966.19,750.2610000000001,726.664
2009-05-08,1429.0,334.55,12551.08,265.61,124.6358,84.8412,123.7928,117.5797,119.22399999999999,955.831,751.082,722.158
2009-05-11,1398.61,329.94,12576.56,265.061,125.7063,85.0154,123.0021,115.7076,119.04700000000001,952.7339999999999,757.8889999999999,726.202
2009-05-12,1397.28,329.56,12372.49,264.225,125.7197,84.9637,124.3576,115.977,120.40899999999999,950.923,758.1260000000001,724.387
2009-05-13,1360.11,321.15,12428.21,260.103,125.7098,85.3411,122.9295,112.7086,120.669,950.985,761.443,729.4580000000001
2009-05-14,1374.3,322.75,12099.88,256.295,125.1261,85.6795,123.4412,113.111,120.98100000000001,950.1510000000001,760.967,732.23
2009-05-15,1358.79,324.72,12327.79,259.436,125.1959,85.7211,118.4676,112.5117,121.345,953.56,759.778,728.1289999999999
2009-05-18,1400.18,332.93,12026.64,267.019,125.1088,85.9448,122.7546,113.87899999999999,120.09700000000001,952.436,754.555,729.512
2009-05-19,1397.92,337.81,12361.41,273.469,124.786,86.2013,122.1054,113.5639,120.74700000000001,948.113,753.258,723.53
2009-05-20,1390.83,339.71,12433.73,277.23900000000003,125.4444,86.7273,125.0183,114.4361,122.13799999999999,937.1469999999999,755.4939999999999,723.675
2009-05-21,1367.8,333.04,12326.63,271.705,126.0909,87.1216,121.2392,110.6592,123.90700000000001,928.3510000000001,747.703,728.3789999999999
2009-05-22,1365.77,332.2,12275.62,273.72,126.4698,87.5755,121.7499,113.2472,124.90799999999999,921.413,742.095,721.605
2009-05-25,1365.77,332.77,12436.87,274.184,126.4698,87.9625,121.7499,113.2472,124.90799999999999,921.413,742.095,717.1310000000001
2009-05-26,1401.7,335.34,12389.26,271.564,127.1014,88.2393,122.7721,114.9164,124.206,923.789,738.8480000000001,717.1310000000001
2009-05-27,1375.29,337.81,12559.47,276.964,127.4688,88.3875,124.2733,112.9275,124.219,925.705,729.7860000000001,715.482
2009-05-28,1396.66,333.84,12576.26,279.747,127.7051,88.9606,128.7392,113.8163,125.26,929.88,729.615,713.908
2009-05-29,1415.62,334.33,12670.99,283.931,128.5059,89.256,129.7531,117.4022,127.48299999999999,915.6089999999999,737.367,716.4060000000001
2009-06-01,1452.2,344.14,12877.57,294.627,129.1177,89.7429,136.1155,122.2909,127.444,910.867,725.73,712.538
2009-06-02,1455.08,344.14,12912.91,292.225,129.8133,90.4596,135.3607,121.3331,128.017,905.1160000000001,726.977,712.68
2009-06-03,1435.3,337.61,12962.62,288.061,130.7634,90.5768,129.6449,118.5425,125.572,916.3960000000001,731.18,718.5060000000001
2009-06-04,1451.98,336.86,12865.87,287.209,131.1906,90.8588,133.7483,123.45,127.743,915.416,722.7260000000001,714.16
2009-06-05,1448.38,338.93,12997.67,289.14099999999996,130.9815,91.2787,133.5828,122.9685,125.182,925.79,711.095,707.8389999999999
2009-06-08,1447.12,336.58,13127.57,283.743,131.2719,91.3574,132.1533,122.6482,123.868,932.14,709.9839999999999,711.6619999999999
2009-06-09,1452.25,338.19,13022.7,283.35900000000004,131.8112,91.6826,134.63,127.7525,124.154,921.95,713.09,714.437
2009-06-10,1447.24,342.22,13295.04,289.966,132.378,92.1059,136.3914,127.5014,124.154,924.248,710.862,711.6510000000001
2009-06-11,1456.35,345.5,13281.52,290.691,132.8275,92.2836,140.1387,132.4872,125.104,917.058,715.5269999999999,709.7289999999999
2009-06-12,1458.41,344.78,13487.09,290.414,133.0617,92.7274,138.6005,129.2653,122.334,922.23,717.763,713.9169999999999
2009-06-15,1423.76,336.22,13359.15,282.981,133.7859,92.8679,139.0089,124.0453,120.617,935.515,721.128,720.77
2009-06-16,1405.64,335.85,12977.54,281.064,133.9989,92.6921,138.3685,123.5868,121.228,930.096,723.043,720.05
2009-06-17,1403.72,329.21,13094.6,275.394,133.61,92.464,139.6925,123.4564,121.72200000000001,928.98,724.9639999999999,723.5060000000001
2009-06-18,1415.67,330.84,12912.13,273.574,132.4823,92.1571,138.6737,124.479,121.54,924.3439999999999,715.336,719.309
2009-06-19,1420.07,335.08,13021.96,276.067,131.8174,91.7989,134.9289,125.1772,121.74799999999999,924.2919999999999,717.9069999999999,722.2589999999999
2009-06-22,1376.78,325.89,13074.65,270.928,131.5679,91.4296,130.4385,118.4183,119.772,930.0360000000001,723.403,725.798
2009-06-23,1379.96,324.3,12706.42,266.237,131.2041,91.0215,132.5156,120.9942,120.20100000000001,918.058,725.89,726.1610000000001
2009-06-24,1389.0,332.11,12757.69,272.888,130.57299999999998,91.0445,130.8033,125.8925,121.514,924.069,723.735,726.887
2009-06-25,1418.79,329.44,13039.12,275.993,130.9592,91.1981,133.724,127.84100000000001,122.178,927.9069999999999,731.085,729.067
2009-06-26,1416.91,329.13,13148.0,280.303,131.3345,91.2113,132.826,126.1896,122.37299999999999,917.52,732.57,731.4730000000001
2009-06-29,1429.78,334.89,13021.14,281.345,131.7246,91.3883,135.3196,126.20100000000001,122.334,919.444,732.913,732.863
2009-06-30,1417.67,331.34,13253.91,280.106,132.1647,91.8706,132.2582,124.0901,120.604,921.4,731.539,732.35
2009-07-01,1423.96,337.31,13229.27,284.488,132.3537,92.2143,130.8114,128.0069,122.412,914.8530000000001,731.539,731.178
2009-07-02,1382.48,328.73,13144.38,281.948,132.8004,92.4538,125.7662,126.59700000000001,121.072,923.112,735.768,736.5160000000001
2009-07-03,1382.48,328.69,13064.42,282.02,132.8004,92.5879,125.7662,126.59700000000001,121.072,924.5880000000001,735.768,735.927
2009-07-06,1386.05,324.87,12884.48,276.664,132.7684,92.5682,120.9723,124.3945,120.20100000000001,927.069,735.768,738.797
2009-07-07,1358.78,322.46,12840.45,276.452,132.4741,92.6962,119.1074,123.2467,120.825,926.947,738.987,737.245
2009-07-08,1357.07,318.97,12538.28,272.286,132.5071,92.5832,114.3218,118.6834,118.25,929.432,748.9169999999999,740.268
2009-07-09,1361.9,321.22,12365.67,273.224,132.2337,92.5246,115.2764,121.4753,119.152,917.998,743.183,738.936
2009-07-10,1356.41,317.79,12360.64,271.12,132.0022,92.4426,114.2448,119.6924,118.67200000000001,922.818,749.454,741.448
2009-07-13,1390.34,323.51,12045.28,266.378,131.9995,92.2165,112.9901,119.3153,119.97,922.2,746.6439999999999,741.2260000000001
2009-07-14,1397.72,327.86,12326.74,272.536,132.0764,92.4865,114.0807,123.6961,119.99799999999999,921.67,742.561,738.335
2009-07-15,1439.17,336.86,12336.64,282.507,132.3239,93.2121,116.4797,127.8831,122.15,914.607,734.555,734.3480000000001
2009-07-16,1451.65,338.12,12436.34,285.247,132.762,93.3078,119.7591,128.95,121.632,912.9839999999999,736.85,735.2289999999999
2009-07-17,1451.08,339.42,12504.43,288.704,133.2819,93.69200000000001,122.2086,130.8922,121.904,913.1619999999999,732.245,732.803
2009-07-20,1467.68,343.53,12504.43,297.711,134.1145,94.2094,123.625,132.653,123.369,907.461,736.707,731.2639999999999
2009-07-21,1473.02,346.43,12846.08,299.038,134.7803,95.052,124.2102,131.852,123.11,908.58,742.4630000000001,733.6039999999999
2009-07-22,1472.42,347.45,12940.76,297.597,135.8905,95.5163,124.9627,134.9314,123.939,904.9839999999999,738.403,733.971
2009-07-23,1506.72,354.12,13033.63,303.37,136.8893,95.8288,126.2858,136.1179,124.147,904.102,729.5189999999999,728.3919999999999
2009-07-24,1511.31,353.92,13235.41,303.998,137.7989,96.0841,128.3759,136.9309,123.926,905.784,732.0269999999999,726.79
2009-07-27,1515.81,355.41,13427.21,307.692,137.8367,96.5353,128.3617,138.2209,123.978,905.436,729.625,726.572
2009-07-28,1511.87,352.12,13425.89,308.781,139.2063,96.9447,126.1295,136.9655,122.085,907.8939999999999,729.8530000000001,729.987
2009-07-29,1505.1,355.14,13460.47,303.565,139.7037,97.0024,119.9891,134.3671,120.53,914.92,729.283,730.425
2009-07-30,1523.14,363.01,13529.64,307.712,140.0749,97.3816,127.046,140.1106,121.515,912.653,730.65,730.352
2009-07-31,1524.25,362.45,13784.68,311.603,141.2768,98.0129,129.9092,143.0807,123.913,901.255,738.6410000000001,739.262
2009-08-03,1547.64,368.27,13778.88,319.362,141.7985,98.5244,135.5151,149.5494,124.302,892.586,730.562,736.1569999999999
2009-08-04,1552.34,367.2,13808.88,317.865,143.0225,99.2389,135.2516,151.9895,125.715,891.94,729.535,735.936
2009-08-05,1548.19,365.91,13645.86,315.64099999999996,143.0902,99.805,136.4484,156.1787,125.275,891.825,725.659,736.525
2009-08-06,1539.62,367.56,13826.29,316.032,143.0555,100.1116,134.3237,151.1273,124.834,897.459,727.36,734.757
2009-08-07,1560.33,372.05,13858.21,315.085,143.6658,100.0655,132.0826,153.0997,124.39299999999999,907.395,721.45,726.1610000000001
2009-08-10,1555.14,370.25,14007.51,315.782,144.0136,100.2817,131.9887,151.6823,122.76,910.408,726.523,726.814
2009-08-11,1535.77,365.08,14088.97,312.14599999999996,142.1832,100.3405,130.1488,148.8129,122.85,909.164,729.815,727.832
2009-08-12,1553.86,369.0,13888.71,310.46299999999997,141.3947,100.2552,130.2785,152.6019,123.486,905.185,730.385,728.9960000000001
2009-08-13,1564.63,371.96,13998.1,316.166,140.6509,100.4589,130.1896,158.0894,124.00399999999999,901.362,736.548,730.5269999999999
2009-08-14,1551.29,369.19,14104.76,315.117,140.9788,100.7559,126.0313,152.6006,122.993,903.426,738.3889999999999,738.052
2009-08-17,1513.88,361.87,13667.74,303.025,140.1505,100.3061,124.47200000000001,149.2049,121.32,911.173,741.966,740.635
2009-08-18,1529.43,366.71,13689.5,305.07,140.7167,100.0625,126.6202,149.8442,121.76100000000001,908.314,740.227,740.1160000000001
2009-08-19,1540.07,365.69,13581.74,304.221,140.0715,100.0227,129.7004,148.8247,122.48700000000001,900.725,743.581,743.817
2009-08-20,1556.99,370.86,13820.54,309.499,140.3768,99.8967,127.6168,147.4922,122.085,901.52,744.627,742.701
2009-08-21,1586.18,379.27,13627.26,312.605,140.0659,100.0178,128.6104,152.04399999999998,123.771,897.181,737.53,739.062
2009-08-24,1585.33,382.48,14083.6,318.539,140.4928,100.4625,130.0173,153.4539,122.345,897.079,740.5260000000001,738.914
2009-08-25,1589.08,384.1,13972.21,317.41,140.4819,100.6476,126.5629,151.1796,122.64299999999999,897.684,742.84,742.092
2009-08-26,1589.39,381.87,14168.08,315.069,141.3015,100.8534,125.8351,150.1544,122.617,903.544,743.885,744.837
2009-08-27,1593.93,379.92,13947.38,312.153,141.2632,101.1993,126.6666,149.8773,122.811,901.581,742.955,744.018
2009-08-28,1590.92,383.66,14027.5,314.923,141.4599,101.0984,126.2177,152.9522,124.302,897.798,744.4060000000001,743.497
2009-08-31,1578.13,381.22,13972.09,310.488,141.4612,101.4749,121.8468,150.0599,123.615,897.798,748.128,743.497
2009-09-01,1543.25,374.21,14022.07,311.47900000000004,140.9521,101.5146,118.5296,147.4655,124.00399999999999,903.558,750.466,743.3489999999999
2009-09-02,1538.44,372.57,13689.7,307.403,141.0139,101.5288,118.6336,147.1723,126.85600000000001,899.13,754.336,745.5039999999999
2009-09-03,1551.65,372.71,13602.05,311.091,141.1288,101.4379,116.9699,149.0794,129.345,900.7189999999999,752.097,744.4789999999999
2009-09-04,1572.08,377.83,13565.39,315.655,141.4108,101.5154,117.1984,148.7208,129.216,897.2610000000001,746.691,745.596
2009-09-07,1572.08,383.24,13743.6,320.025,141.4108,101.7229,117.1984,148.7208,129.216,895.8,746.691,745.409
2009-09-08,1586.15,384.35,13839.86,325.895,141.6394,102.0083,121.8033,152.8052,129.618,885.6310000000001,746.574,743.173
2009-09-09,1598.56,387.97,13731.88,325.635,141.9074,102.0411,122.2401,151.9085,129.268,882.944,745.9910000000001,737.971
2009-09-10,1615.23,388.6,14000.24,328.337,143.0951,102.3629,124.8791,148.4632,129.22899999999998,881.7810000000001,753.2180000000001,741.071
2009-09-11,1613.29,390.66,13907.91,331.046,143.6891,102.8934,120.1469,146.6292,130.47299999999998,880.421,753.806,746.332
2009-09-14,1623.53,389.35,13585.3,327.643,144.7322,103.0874,121.7333,144.6029,129.786,879.923,750.508,744.6160000000001
2009-09-15,1628.63,390.04,13606.02,331.135,145.9826,103.6764,124.0677,146.4209,130.46,879.315,747.811,742.307
2009-09-16,1653.61,395.64,13676.8,338.37699999999995,146.9782,104.0701,129.0398,151.63,132.262,875.68,745.591,740.0060000000001
2009-09-17,1648.71,397.72,13907.21,340.728,147.9263,104.7068,127.5919,152.0763,131.394,875.587,749.435,737.7860000000001
2009-09-18,1653.08,395.82,13809.66,340.369,148.0353,105.0736,128.1803,147.403,130.97899999999998,876.584,745.2189999999999,737.6389999999999
2009-09-21,1647.45,392.74,13809.66,337.34,147.9349,105.2839,123.0229,147.5086,130.279,880.4,744.9860000000001,736.975
